type,unit_id,current_try,q_0_age_answer,q_0_school_answer,q_0_taxes_answer,q_0_political_views_answer,q_0_consideration_answer,q_0_southern_border_answer,q_0_environment_answer,q_0_time_elapsed,q_1_farmers_question,q_1_farmers_value,q_1_time_elapsed,q_2_marks_question,q_2_marks_value,q_2_time_elapsed,q_3_athletics_question,q_3_athletics_value,q_3_time_elapsed,doc_name,doc_statement,doc_claimant,doc_date,doc_originatedFrom,doc_index,doc_ground_truth_value,doc_ground_truth_label,doc_truthfulness_value,doc_truthfulness_url,doc_accesses,doc_time_elapsed
correct_true_5,unit_24,1,26-35,4 year college/bachelor degree,"50,000 to less than 75,000",Moderate,Democrat,Agree,Disagree,10.87,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,21.18,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,21.77,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,25.03,true_doc9,Photo shows a crowded New York City subway train during stayathome order,Viral Image,2/4/2020,Facebook Post,6.0,5.0,True,1.0,https://www.usnews.com/news/us/articles/2020-03-12/nyc-officials-knock-down-train-and-subway-closure-rumors,1.0,40.27
correct_true_5,unit_96,1,36-50,Some college (etc.),"30,000 to less than 40,000",Moderate,Democrat,Disagree,Disagree,37.4,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,33.7,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,14.74,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,37.39,true_doc5,Says Spectrum will provide free internet to students during coronavirus school closures,Viral Image,2020-13-03,Facebook Post,5.0,5.0,True,3.0,https://www.msn.com/en-us/news/technology/spectrum-to-offer-students-free-internet-amid-covid-19-school-closures/ar-BB11gv5h,1.0,126.84
correct_true_5,unit_84,1,26-35,Some college (etc.),"10,000 to less than 20,000",Conservative,Republican,Agree,Agree,313.72,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,82.06,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,40.38,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,67.39,true_doc6,Some states are only getting 50 tests per day and the Utah Jazz got 58,Michael Dougherty,12/3/2020,Tweet,2.0,5.0,True,2.0,https://www.espn.com/nba/team/stats/_/name/utah/utah-jazz,1.0,201.44
correct_true_5,unit_20,1,26-35,4 year college/bachelor degree,"50,000 to less than 75,000",Conservative,Republican,No opinion either way,Agree,72.67,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,64.23,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,31.31,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,32.91,true_doc9,Photo shows a crowded New York City subway train during stayathome order,Viral Image,2/4/2020,Facebook Post,5.0,5.0,True,5.0,https://www.dailymail.co.uk/news/article-8183545/Shocking-picture-shows-New-York-train-packed-mask-wearing-passengers-despite-lockdown.html,1.0,191.06
correct_true_5,unit_6,1,26-35,4 year college/bachelor degree,"50,000 to less than 75,000",Conservative,Republican,Agree,Disagree,14.49,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,10.28,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,3.58,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,8.93,true_doc1,On February 7 the WHO warned about the limited stock of PPE That same day the Trump administration announced it was sending 18 tons of masks gowns and respirators to China,Facebook Post,2/4/2020,Facebook Posts,4.0,5.0,True,5.0,https://www.snopes.com/fact-check/us-tons-ppe-china/,1.0,74.51
correct_true_5,unit_48,1,36-50,4 year college/bachelor degree,"75,000 to less than 100,000",Moderate,Democrat,Agree,Agree,26.7,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,243.74,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,24.57,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,47.7,true_doc2,My mask will keep someone else safe and their mask will keep me safe,Pat Toomey,2020-28-03,Video On Twitter,1.0,5.0,True,3.0,https://www.theguardian.com/world/2020/apr/11/can-a-face-mask-protect-me-from-coronavirus-covid-19-myths-busted,1.0,102.78
correct_true_5,unit_98,1,50-80,4 year college/bachelor degree,"30,000 to less than 40,000",Conservative,Independent,Agree,Disagree,19.4,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,14.38,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,21.3,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,32.38,true_doc5,Says Spectrum will provide free internet to students during coronavirus school closures,Viral Image,2020-13-03,Facebook Post,6.0,5.0,True,5.0,https://www.businessinsider.com/coronavirus-free-spectrum-internet-wifi-offer-student-households-promotion-2020-3,1.0,77.45
correct_true_5,unit_93,1,36-50,"Postgrad. or professional schooling, no degree","40,000 to less than 50,000",Very conservative,Republican,Agree,Agree,20.63,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,7.28,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,4.99,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,9.09,true_doc5,Says Spectrum will provide free internet to students during coronavirus school closures,Viral Image,2020-13-03,Facebook Post,4.0,5.0,True,2.0,https://www.thefreedictionary.com/0,1.0,147.01
correct_true_5,unit_80,1,26-35,Some college (etc.),"40,000 to less than 50,000",Liberal,Republican,Agree,Agree,100.68,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,79.7,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,47.86,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,58.03,true_doc6,Some states are only getting 50 tests per day and the Utah Jazz got 58,Michael Dougherty,12/3/2020,Tweet,4.0,5.0,True,5.0,https://www.deseret.com/entertainment/2020/3/19/21187435/celebrities-get-virus-tests-raising-concerns-of-inequality,1.0,73.48
correct_true_5,unit_43,1,26-35,4 year college/bachelor degree,"30,000 to less than 40,000",Liberal,Democrat,Agree,Agree,64.32,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,17.51,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,15.34,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,113.39,true_doc2,My mask will keep someone else safe and their mask will keep me safe,Pat Toomey,2020-28-03,Video On Twitter,6.0,5.0,True,3.0,https://www.consumerreports.org/coronavirus/do-you-need-a-mask-to-prevent-coronavirus/,1.0,84.93
correct_true_5,unit_5,1,19-25,High school graduate or GED (etc.),"10,000 to less than 20,000",Liberal,Independent,Disagree,Agree,23.6,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,35.16,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,16.21,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,28.18,true_doc1,On February 7 the WHO warned about the limited stock of PPE That same day the Trump administration announced it was sending 18 tons of masks gowns and respirators to China,Facebook Post,2/4/2020,Facebook Posts,4.0,5.0,True,5.0,https://www.snopes.com/fact-check/us-tons-ppe-china/,1.0,67.24
correct_true_5,unit_45,1,26-35,Postgrad. or professional degree (etc.),"20,000 to less than 30,000",Liberal,Something else,Disagree,Agree,28.44,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,22.72,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,31.63,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,24.99,true_doc2,My mask will keep someone else safe and their mask will keep me safe,Pat Toomey,2020-28-03,Video On Twitter,3.0,5.0,True,5.0,https://www.politico.com/news/2020/04/01/trump-face-masks-coronavirus-pat-toomey-159485,1.0,242.33
correct_true_5,unit_8,1,26-35,Postgrad. or professional degree (etc.),"100,000 to less than 150,000",Moderate,Independent,Disagree,Agree,43.87,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,53.7,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,20.42,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,11.32,true_doc1,On February 7 the WHO warned about the limited stock of PPE That same day the Trump administration announced it was sending 18 tons of masks gowns and respirators to China,Facebook Post,2/4/2020,Facebook Posts,0.0,5.0,True,4.0,https://www.theguardian.com/world/2020/feb/07/who-warns-global-shortage-face-masks-protective-suits-coronavirus,1.0,110.42
correct_true_5,unit_27,3,36-50,4 year college/bachelor degree,"Less than 10,000",Moderate,Democrat,Agree,Agree,31.59,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,21.88,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,9.38,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,47.07,true_doc9,Photo shows a crowded New York City subway train during stayathome order,Viral Image,2/4/2020,Facebook Post,0.0,5.0,True,3.0,https://mediarightnews.com/apparent-clint-eastwood-fan-page-suspended-by-twitter-after-what-appears-to-be-a-doctored-tweet-goes-viral/,1.0,
correct_true_5,unit_21,1,36-50,4 year college/bachelor degree,"40,000 to less than 50,000",Moderate,Republican,Agree,Agree,45.67,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,48.14,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,12.21,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,29.36,true_doc9,Photo shows a crowded New York City subway train during stayathome order,Viral Image,2/4/2020,Facebook Post,0.0,5.0,True,4.0,https://en.wikipedia.org/wiki/Good,1.0,658.1
correct_true_5,unit_41,1,26-35,4 year college/bachelor degree,"30,000 to less than 40,000",Very conservative,Republican,Agree,Agree,67.13,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,90.9,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,51.79,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,98.8,true_doc2,My mask will keep someone else safe and their mask will keep me safe,Pat Toomey,2020-28-03,Video On Twitter,4.0,5.0,True,4.0,https://en.wikipedia.org/wiki/5_(number),2.0,1211.79
correct_true_5,unit_7,1,26-35,4 year college/bachelor degree,"50,000 to less than 75,000",Liberal,Independent,Agree,Agree,32.7,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,77.79,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,68.22,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,50.33,true_doc1,On February 7 the WHO warned about the limited stock of PPE That same day the Trump administration announced it was sending 18 tons of masks gowns and respirators to China,Facebook Post,2/4/2020,Facebook Posts,1.0,5.0,True,3.0,https://www.xtremediesel.com/xdp-manufacturers/ppe,1.0,170.54
correct_true_5,unit_9,2,26-35,4 year college/bachelor degree,"50,000 to less than 75,000",Liberal,Republican,Agree,Disagree,30.64,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,94.08,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,19.4,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,30.94,true_doc1,On February 7 the WHO warned about the limited stock of PPE That same day the Trump administration announced it was sending 18 tons of masks gowns and respirators to China,Facebook Post,2/4/2020,Facebook Posts,3.0,5.0,True,3.0,https://www.cnn.com/2020/03/29/opinions/coronavirus-personal-protective-equipment-obeidallah/index.html,1.0,89.47
correct_true_5,unit_22,2,36-50,"Postgrad. or professional schooling, no degree","40,000 to less than 50,000",Liberal,Republican,Agree,Agree,24.52,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,64.48,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,779.29,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,7.75,true_doc9,Photo shows a crowded New York City subway train during stayathome order,Viral Image,2/4/2020,Facebook Post,3.0,5.0,True,0.0,https://www.insider.com/some-of-the-most-viral-images-of-all-time,1.0,83.86
correct_true_5,unit_82,1,26-35,4 year college/bachelor degree,"50,000 to less than 75,000",Moderate,Independent,Agree,Agree,29.8,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,22.94,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,81.28,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,19.96,true_doc6,Some states are only getting 50 tests per day and the Utah Jazz got 58,Michael Dougherty,12/3/2020,Tweet,6.0,5.0,True,5.0,https://ktla.com/news/coronavirus/second-utah-jazz-player-tests-positive-for-coronavirus/,1.0,246.48
correct_true_5,unit_2,1,19-25,Some college (etc.),"10,000 to less than 20,000",Very liberal,Democrat,Disagree,Agree,14.62,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,27.94,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,6.13,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,21.29,true_doc1,On February 7 the WHO warned about the limited stock of PPE That same day the Trump administration announced it was sending 18 tons of masks gowns and respirators to China,Facebook Post,2/4/2020,Facebook Posts,3.0,5.0,True,5.0,https://www.snopes.com/fact-check/us-tons-ppe-china/,1.0,87.75
correct_true_5,unit_25,1,50-80,Some college (etc.),"75,000 to less than 100,000",Conservative,Republican,Agree,Agree,28.15,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,15.21,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,14.75,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,51.56,true_doc9,Photo shows a crowded New York City subway train during stayathome order,Viral Image,2/4/2020,Facebook Post,7.0,5.0,True,4.0,https://www.amazon.co.uk/,1.0,44.55
wrong_false_5,unit_28,1,36-50,4 year college/bachelor degree,"50,000 to less than 75,000",Very conservative,Democrat,Agree,Agree,25.79,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,5.03,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,4.36,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,3.93,pants-on-fire_doc2,We inherited a broken test for COVID19,Donald Trump,2020-30-03,"Interview on ""Fox and Friends""",2.0,0.0,pants-on-fire,4.0,https://quizlet.com/144699359/information-literacy-test-flash-cards/,1.0,63.42
wrong_false_5,unit_26,1,26-35,4 year college/bachelor degree,"30,000 to less than 40,000",Liberal,Democrat,Agree,Agree,64.4,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,69.61,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,71.66,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,150.97,pants-on-fire_doc2,We inherited a broken test for COVID19,Donald Trump,2020-30-03,"Interview on ""Fox and Friends""",5.0,0.0,pants-on-fire,4.0,https://www.statesman.com/news/20200402/fact-check-did-trump-inherit-broken-test-for-coronavirus,1.0,295.31
wrong_false_5,unit_70,1,26-35,4 year college/bachelor degree,"20,000 to less than 30,000",Conservative,Independent,Agree,Agree,115.33,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,54.32,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,34.15,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,148.13,pants-on-fire_doc7,This particular pandemic is one where I dont think nationwide theres been a single fatality under 25,Ron Desantis,9/4/2020,Meeting,6.0,0.0,pants-on-fire,3.0,https://www.heraldtribune.com/news/20200412/florida-coronavirus-checking-out-governors-claim-of-only-one-young-virus-death,1.0,184.67
wrong_false_5,unit_38,1,50-80,4 year college/bachelor degree,"50,000 to less than 75,000",Conservative,Republican,Disagree,Agree,25.97,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,5.95,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,4.65,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,57.04,pants-on-fire_doc5,A post say hair weave and lace fronts manufactured in China may contain the coronavirus,Bloggers,2020-26-02,Internet Posts,5.0,0.0,pants-on-fire,3.0,https://leadstories.com/hoax-alert/2020/02/fact-check-hair-weaves-and-lace-front-wigs-made-in-china-not-likely-to-contain-coronavirus.html,1.0,131.37
wrong_false_5,unit_29,1,36-50,4 year college/bachelor degree,"40,000 to less than 50,000",Very conservative,Republican,Agree,Agree,31.92,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,13.5,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,9.68,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,30.72,pants-on-fire_doc2,We inherited a broken test for COVID19,Donald Trump,2020-30-03,"Interview on ""Fox and Friends""",3.0,0.0,pants-on-fire,5.0,https://www.statesman.com/news/20200402/fact-check-did-trump-inherit-broken-test-for-coronavirus,1.0,30.41
wrong_false_5,unit_11,1,26-35,High school graduate or GED (etc.),"10,000 to less than 20,000",Very conservative,Republican,Agree,Agree,59.36,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,14.85,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,14.09,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,12.13,pants-on-fire_doc8,The government is closing businesses to stop the spread of coronavirus even though the numbers are nothing compared to H1N1 or Ebola Everyone needs to realize our government is up to something ,Facebook User,2020-16-03,Facebook Post,4.0,0.0,pants-on-fire,3.0,https://stackoverflow.com/questions/23343191/copying-html-code-in-google-chromes-inspect-element,1.0,50.42
wrong_false_5,unit_83,1,26-35,Postgrad. or professional degree (etc.),"50,000 to less than 75,000",Very conservative,Republican,Agree,Agree,46.4,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,174.62,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,87.65,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,253.25,pants-on-fire_doc9,the US is developing an antivirus that includes a chip to track your movement,Facebook User,2020-16-03,Facebook Post,0.0,0.0,pants-on-fire,1.0,http://teyit.link/bZrzBrK,1.0,409.79
wrong_false_5,unit_34,1,36-50,Postgrad. or professional degree (etc.),"50,000 to less than 75,000",Conservative,Republican,Agree,Agree,47.64,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,15.09,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,7.97,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,14.11,pants-on-fire_doc5,A post say hair weave and lace fronts manufactured in China may contain the coronavirus,Bloggers,2020-26-02,Internet Posts,3.0,0.0,pants-on-fire,3.0,https://quizlet.com/212159875/asking-the-right-questions-ch-1-10-flash-cards/,1.0,43.3
wrong_false_5,unit_14,1,26-35,4 year college/bachelor degree,"40,000 to less than 50,000",Liberal,Republican,Agree,Agree,51.76,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,50.95,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,32.56,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,66.49,pants-on-fire_doc8,The government is closing businesses to stop the spread of coronavirus even though the numbers are nothing compared to H1N1 or Ebola Everyone needs to realize our government is up to something ,Facebook User,2020-16-03,Facebook Post,7.0,0.0,pants-on-fire,5.0,https://wtop.com/lifestyle/2020/03/governments-pledge-aid-as-businesses-sound-alarm-over-virus/,1.0,53.32
wrong_false_5,unit_16,1,36-50,Postgrad. or professional degree (etc.),"40,000 to less than 50,000",Moderate,Republican,Agree,Agree,25.93,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,4.56,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,4.18,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,4.78,pants-on-fire_doc8,The government is closing businesses to stop the spread of coronavirus even though the numbers are nothing compared to H1N1 or Ebola Everyone needs to realize our government is up to something ,Facebook User,2020-16-03,Facebook Post,7.0,0.0,pants-on-fire,4.0,https://www.statista.com/statistics/264810/number-of-monthly-active-facebook-users-worldwide/,1.0,64.18
wrong_false_5,unit_71,1,26-35,4 year college/bachelor degree,"75,000 to less than 100,000",Very conservative,Republican,Agree,Agree,23.17,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,38.94,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,3.46,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,6.49,pants-on-fire_doc7,This particular pandemic is one where I dont think nationwide theres been a single fatality under 25,Ron Desantis,9/4/2020,Meeting,0.0,0.0,pants-on-fire,4.0,https://www.wivb.com/news/election-officials-tuesday-primaries-on-despite-virus-fears/,1.0,262.97
wrong_false_5,unit_81,3,26-35,4 year college/bachelor degree,"40,000 to less than 50,000",Moderate,Democrat,Agree,Agree,17.42,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,3.99,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,4.49,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,9.14,pants-on-fire_doc9,the US is developing anantivirusï½ that includes a chip to track your movement,Facebook User,2020-16-03,Facebook Post,7.0,0.0,pants-on-fire,3.0,https://www.techrepublic.com/article/facebook-data-privacy-scandal-a-cheat-sheet/,3.0,38.38
wrong_false_5,unit_36,1,26-35,4 year college/bachelor degree,"75,000 to less than 100,000",Conservative,Republican,Disagree,Agree,72.67,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,37.82,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,24.5,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,54.15,pants-on-fire_doc5,A post sayhair weave and lace fronts manufactured in China may contain the coronavirusï½,Bloggers,2020-26-02,Internet Posts,3.0,0.0,pants-on-fire,4.0,https://www.toine360.com/post/hair-weave-and-lace-front-made-in-china-may-contain-coronavirus,1.0,76.01
wrong_false_5,unit_32,1,26-35,4 year college/bachelor degree,"50,000 to less than 75,000",Conservative,Republican,Agree,Agree,23.61,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,12.08,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,13.72,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,7.08,pants-on-fire_doc5,A post say hair weave and lace fronts manufactured in China may contain the coronavirus,Bloggers,2020-26-02,Internet Posts,3.0,0.0,pants-on-fire,3.0,https://leadstories.com/hoax-alert/2020/02/fact-check-hair-weaves-and-lace-front-wigs-made-in-china-not-likely-to-contain-coronavirus.html,1.0,29.71
wrong_false_5,unit_39,1,26-35,4 year college/bachelor degree,"30,000 to less than 40,000",Liberal,Democrat,No opinion either way,Agree,137.46,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,35.55,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,35.32,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,81.5,pants-on-fire_doc5,A post say hair weave and lace fronts manufactured in China may contain the coronavirus,Bloggers,2020-26-02,Internet Posts,4.0,0.0,pants-on-fire,4.0,https://leadstories.com/hoax-alert/2020/02/fact-check-hair-weaves-and-lace-front-wigs-made-in-china-not-likely-to-contain-coronavirus.html,1.0,91.25
wrong_false_5,unit_23,1,26-35,Some college (etc.),"10,000 to less than 20,000",Conservative,Democrat,Agree,Agree,40.68,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,39.94,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,46.72,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,34.6,pants-on-fire_doc2,We inherited a broken testï½ for COVID19,Donald Trump,2020-30-03,"Interview on ""Fox and Friends""",7.0,0.0,pants-on-fire,1.0,https://www.nationalmemo.com/u/josh-israel,1.0,98.65
wrong_false_5,unit_72,1,36-50,"Postgrad. or professional schooling, no degree","40,000 to less than 50,000",Moderate,Republican,Agree,Agree,14.73,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,4.92,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,75.47,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,46.74,pants-on-fire_doc7,This particular pandemic is one where I dont think nationwide theres been a single fatality under 25,Ron Desantis,9/4/2020,Meeting,2.0,0.0,pants-on-fire,0.0,https://www.mynews13.com/fl/orlando/politics/2019/01/08/desantis-to-be-sworn-in-as-floridas-46th-governor,1.0,75.55
wrong_false_5,unit_19,1,26-35,Postgrad. or professional degree (etc.),"50,000 to less than 75,000",Moderate,Republican,Agree,Agree,23.77,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,11.0,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,6.56,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,15.44,pants-on-fire_doc8,The government is closing businesses to stop the spread of coronavirus even though the numbers are nothing compared to H1N1 or Ebola Everyone needs to realize our government is up to something ,Facebook User,2020-16-03,Facebook Post,3.0,0.0,pants-on-fire,5.0,https://www.inquirer.com/politics/coronavirus-facebook-hoax-pennsylvania-true-false-20200406.html,1.0,115.2
