worker_id,unit_id,tries_amount,questionnaire_amount,dimensions_amount,document_amount,worker_paid,current_try,q_0_age_question,q_0_age_answer,q_0_age_value,q_0_school_question,q_0_school_answer,q_0_school_value,q_0_taxes_question,q_0_taxes_answer,q_0_taxes_value,q_0_political_views_question,q_0_political_views_answer,q_0_political_views_value,q_0_consideration_question,q_0_consideration_answer,q_0_consideration_value,q_0_southern_border_question,q_0_southern_border_answer,q_0_southern_border_value,q_0_environment_question,q_0_environment_answer,q_0_environment_value,q_0_time_elapsed,q_0_accesses,q_1_farmers_question,q_1_farmers_answer,q_1_farmers_value,q_1_time_elapsed,q_1_accesses,q_2_marks_question,q_2_marks_answer,q_2_marks_value,q_2_time_elapsed,q_2_accesses,q_3_athletics_question,q_3_athletics_answer,q_3_athletics_value,q_3_time_elapsed,q_3_accesses,doc_index,doc_name,doc_statement,doc_claimant,doc_date,doc_originatedFrom,doc_ground_truth_value,doc_ground_truth_label,doc_truthfulness_value,doc_truthfulness_label,doc_truthfulness_justification,doc_truthfulness_url,doc_accesses,doc_time_elapsed
AB1GNKQ0KS4R9,unit_63,10,4,1,8,TRUE,1,What is your age range?,36-50,3,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7,"In general, would you describe your political views as",Liberal,3,"In politics today, do you consider yourself a",Republican,0,Should the U.S. build a wall along the southern border?,Disagree,1,Should the government increase environmental regulations to prevent climate change?,Agree,0,58.96,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,72.94,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9,21.56,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4,27.96,1,1,LOW,Injecting Bleach Could Be a Cure for COVID19,Donald Trump,4/23/2020,Press Conference,0,pants-on-fire,4,mostly-true,"Trump claims controversial comment about injecting disinfectants was âsarcasticâ. President Trump walked back his suggestion that scientists test whether disinfectants, such as bleach, could be injected inside the human body to fight the coronavirus, claiming Friday that he had said it sarcastically.",https://www.washingtonpost.com/nation/2020/04/24/disinfectant-injection-coronavirus-trump/,1,277.16
AB1GNKQ0KS4R9,unit_63,10,4,1,8,TRUE,1,What is your age range?,36-50,3,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7,"In general, would you describe your political views as",Liberal,3,"In politics today, do you consider yourself a",Republican,0,Should the U.S. build a wall along the southern border?,Disagree,1,Should the government increase environmental regulations to prevent climate change?,Agree,0,58.96,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,72.94,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9,21.56,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4,27.96,1,2,pants-on-fire_doc3,Saysthere is noâ COVID19 virus,Facebook User,2020-19-03,Facebook Post,0,pants-on-fire,2,mostly-false,Facebook has removed one of the largest anti-mask groups on its platform for violating its policies against spreading misinformation about COVID-19.,https://www.theverge.com/2020/7/20/21331060/anti-mask-groups-facebook-misinformation,1,400.73
AB1GNKQ0KS4R9,unit_63,10,4,1,8,TRUE,1,What is your age range?,36-50,3,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7,"In general, would you describe your political views as",Liberal,3,"In politics today, do you consider yourself a",Republican,0,Should the U.S. build a wall along the southern border?,Disagree,1,Should the government increase environmental regulations to prevent climate change?,Agree,0,58.96,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,72.94,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9,21.56,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4,27.96,1,3,half-true_doc7,Says of President Donald Trumpâs actions on the coronavirusNo 1 he fired the pandemic team two years ago No 2 hes been defunding the Centers for Disease Controlâ,Michael Bloomberg,2020-26-02,CNN Town Hall,3,half-true,3,half-true,"âIâm running for president to defeat Donald Trump and rebuild America,â Bloomberg wrote.âWe cannot afford four more years of President Trumpâs reckless and unethical actions,â he continued. âHe represents an existential threat to our country and our values. If he wins another term in office, we may never recover from the damage.â",https://www.boston.com/news/politics/2019/11/24/michael-bloomberg-launches-democratic-presidential-bid,1,464.58
AB1GNKQ0KS4R9,unit_63,10,4,1,8,TRUE,1,What is your age range?,36-50,3,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7,"In general, would you describe your political views as",Liberal,3,"In politics today, do you consider yourself a",Republican,0,Should the U.S. build a wall along the southern border?,Disagree,1,Should the government increase environmental regulations to prevent climate change?,Agree,0,58.96,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,72.94,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9,21.56,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4,27.96,1,4,false_doc9,Mass vaccination for COVID19 in Senegal was started yesterday 48 and the first 7 CHILDREN who received it DIED on the spotâ,Facebook Post,10/4/2020,Facebook Posts,1,FALSE,1,FALSE,"The claims that Senegal has started vaccinating its citizens is demonstrably false simply because, at the time of writing, there is no vaccine for COVID-19",https://www.thatsnonsense.com/7-senegal-children-killed-from-covid-19-vaccinations-fact-check/,1,129.58
AB1GNKQ0KS4R9,unit_63,10,4,1,8,TRUE,1,What is your age range?,36-50,3,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7,"In general, would you describe your political views as",Liberal,3,"In politics today, do you consider yourself a",Republican,0,Should the U.S. build a wall along the southern border?,Disagree,1,Should the government increase environmental regulations to prevent climate change?,Agree,0,58.96,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,72.94,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9,21.56,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4,27.96,1,5,mostly-false_doc4,Italy has decided not to treat their elderly for this virus,Facebook Post,2020-14-03,Facebook Posts,2,mostly-false,2,mostly-false,"Did Italy decide not to treat its elderly population with coronavirus? No, that's not entirely true: because of the immense strain being put on the Italian health care system from the novel coronavirus outbreak this year, doctors may be forced to decide to give priority care to patients with the highest chance of survival.",https://leadstories.com/hoax-alert/2020/03/Fact-Check-Italy-IS-Considering-NOT-Treating-All-Elderly-With-Coronavirus.html,1,131.57
AB1GNKQ0KS4R9,unit_63,10,4,1,8,TRUE,1,What is your age range?,36-50,3,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7,"In general, would you describe your political views as",Liberal,3,"In politics today, do you consider yourself a",Republican,0,Should the U.S. build a wall along the southern border?,Disagree,1,Should the government increase environmental regulations to prevent climate change?,Agree,0,58.96,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,72.94,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9,21.56,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4,27.96,1,6,true_doc3,No city in the state can quarantine itself without state approval,Andrew Cuomo,2020-17-03,News Conference,5,TRUE,5,TRUE,"No city in the state can quarantine itself without state approval and I have no interest whatsoever and no plan whatsoever to quarantine any city,â Cuomo insisted.",https://nypost.com/2020/03/17/cuomo-de-blasio-clash-over-possible-shelter-in-place-system-for-nyc/,1,100.55
AB1GNKQ0KS4R9,unit_63,10,4,1,8,TRUE,1,What is your age range?,36-50,3,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7,"In general, would you describe your political views as",Liberal,3,"In politics today, do you consider yourself a",Republican,0,Should the U.S. build a wall along the southern border?,Disagree,1,Should the government increase environmental regulations to prevent climate change?,Agree,0,58.96,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,72.94,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9,21.56,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4,27.96,1,7,HIGH,Yes We can,Barack Obama,1/8/2008,Facebook Post,5,TRUE,5,TRUE,"Barack Obama ended his speech at South Carolina like this: And where we are met with cynicism and doubt and fear and those who tell us that we can't, we will respond with that timeless creed that sums up the spirit of the American people in three simple words -- yes, we can",http://www.cnn.com/2008/POLITICS/01/26/obama.transcript/index.html,1,288.91
A3I9KVEXO9FEZ7,unit_64,10,4,1,8,TRUE,4,What is your age range?,36-50,3,What is the highest level of school you have completed or the highest degree you have received?,"Some college (some community college, associateâs degree)",2,"Last year what was your total family income from all sources, before taxes?","40,000 to less than 50,000",4,"In general, would you describe your political views as",Very conservative,0,"In politics today, do you consider yourself a",Democrat,1,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,113.81,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,7.92,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,5,3.07,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,20,4.43,1,0,LOW,Injecting Bleach Could Be a Cure for COVID19,Donald Trump,4/23/2020,Press Conference,0,pants-on-fire,3,half-true,Quack-in-Chief Donald Trump Asks If Bleach Injections or Tanning Could Cure Covid-19. As President Donald âIâm not a doctorâ Trump spitballed outlandish fantasies for miracle cures for Covid .,https://reason.com/2020/04/24/its-not-fake-news-trump-did-actually-suggest-that-injecting-bleach-could-be-a-cure-for-covid-19/,1,
A3I9KVEXO9FEZ7,unit_64,10,4,1,8,TRUE,4,What is your age range?,36-50,3,What is the highest level of school you have completed or the highest degree you have received?,"Some college (some community college, associateâs degree)",2,"Last year what was your total family income from all sources, before taxes?","40,000 to less than 50,000",4,"In general, would you describe your political views as",Very conservative,0,"In politics today, do you consider yourself a",Democrat,1,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,113.81,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,7.92,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,5,3.07,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,20,4.43,1,1,half-true_doc7,Says of President Donald Trumpâs actions on the coronavirusNo 1 he fired the pandemic team two years ago No 2 hes been defunding the Centers for Disease Controlâ,Michael Bloomberg,2020-26-02,CNN Town Hall,3,half-true,4,mostly-true,"Michael Bloomberg Unmarried Though in a 20-Year Relationship The post Tuesday, February 18, 2020 appeared first on AlbertMohler.com. Feb 18, 2020 Monday, February 17, 2020",https://www.podcastrepublic.net/podcast/390278738,1,128.78
A3I9KVEXO9FEZ7,unit_64,10,4,1,8,TRUE,4,What is your age range?,36-50,3,What is the highest level of school you have completed or the highest degree you have received?,"Some college (some community college, associateâs degree)",2,"Last year what was your total family income from all sources, before taxes?","40,000 to less than 50,000",4,"In general, would you describe your political views as",Very conservative,0,"In politics today, do you consider yourself a",Democrat,1,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,113.81,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,7.92,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,5,3.07,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,20,4.43,1,2,mostly-false_doc4,Italy has decided not to treat their elderly for this virus,Facebook Post,2020-14-03,Facebook Posts,2,mostly-false,4,mostly-true,"Has Italy Stopped Treating the Elderly in the COVID-19 Pandemic? A viral social media post claimed Italian doctors were not treating older patients with coronavirus due to ""socialized medicine.""",https://www.snopes.com/fact-check/italy-elderly-coronavirus/,1,88.37
A3I9KVEXO9FEZ7,unit_64,10,4,1,8,TRUE,4,What is your age range?,36-50,3,What is the highest level of school you have completed or the highest degree you have received?,"Some college (some community college, associateâs degree)",2,"Last year what was your total family income from all sources, before taxes?","40,000 to less than 50,000",4,"In general, would you describe your political views as",Very conservative,0,"In politics today, do you consider yourself a",Democrat,1,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,113.81,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,7.92,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,5,3.07,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,20,4.43,1,3,mostly-true_doc7,Three Chinese nationals were apprehended trying to cross our Southern border illegally Each had flulike symptoms Border Patrol quickly quarantined them and assessed any threat of coronavirus,Charlie Kirk,2020-24-02,Tweet,4,mostly-true,3,half-true,Kirk said: âThree Chinese nationals were apprehended trying to cross our Southern border illegally. Each had flu-like symptoms. Border Patrol quickly quarantined them and assessed any threat of ...,https://www.statesman.com/news/20200228/fact-check-were-people-from-china-with-flu-symptoms-apprehended-at-border,1,85.05
A3I9KVEXO9FEZ7,unit_64,10,4,1,8,TRUE,4,What is your age range?,36-50,3,What is the highest level of school you have completed or the highest degree you have received?,"Some college (some community college, associateâs degree)",2,"Last year what was your total family income from all sources, before taxes?","40,000 to less than 50,000",4,"In general, would you describe your political views as",Very conservative,0,"In politics today, do you consider yourself a",Democrat,1,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,113.81,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,7.92,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,5,3.07,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,20,4.43,1,4,false_doc9,Mass vaccination for COVID19 in Senegal was started yesterday 48 and the first 7 CHILDREN who received it DIED on the spotâ,Facebook Post,10/4/2020,Facebook Posts,1,FALSE,5,TRUE,"Mass vaccination for COVID-19 in Senegal was started yesterday (4/8) and the first 7 CHILDREN who received it DIED on the spot,â a Facebook post reads.",https://www.factcheck.org/2020/04/false-claim-of-deadly-coronavirus-vaccine-trial-in-africa/,6,91.41
A3I9KVEXO9FEZ7,unit_64,10,4,1,8,TRUE,4,What is your age range?,36-50,3,What is the highest level of school you have completed or the highest degree you have received?,"Some college (some community college, associateâs degree)",2,"Last year what was your total family income from all sources, before taxes?","40,000 to less than 50,000",4,"In general, would you describe your political views as",Very conservative,0,"In politics today, do you consider yourself a",Democrat,1,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,113.81,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,7.92,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,5,3.07,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,20,4.43,1,5,HIGH,Yes We can,Barack Obama,1/8/2008,Facebook Post,5,TRUE,5,TRUE,es We Can - Barack Obama Music Video YouTube Heart - Stairway to Heaven Led Zeppelin - Kennedy Center Honors HD - Duration: 6:56. Mark Pakula Recommended for you,https://www.youtube.com/watch?v=jjXyqcx-mYY,6,69.62
A3I9KVEXO9FEZ7,unit_64,10,4,1,8,TRUE,4,What is your age range?,36-50,3,What is the highest level of school you have completed or the highest degree you have received?,"Some college (some community college, associateâs degree)",2,"Last year what was your total family income from all sources, before taxes?","40,000 to less than 50,000",4,"In general, would you describe your political views as",Very conservative,0,"In politics today, do you consider yourself a",Democrat,1,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,113.81,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,7.92,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,5,3.07,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,20,4.43,1,6,true_doc3,No city in the state can quarantine itself without state approval,Andrew Cuomo,2020-17-03,News Conference,5,TRUE,5,TRUE,"No city in the state can quarantine itself without state approval and I have no interest whatsoever and no plan whatsoever to quarantine any city,â Cuomo insisted.",https://nypost.com/2020/03/17/cuomo-de-blasio-clash-over-possible-shelter-in-place-system-for-nyc/,4,70.41
A3I9KVEXO9FEZ7,unit_64,10,4,1,8,TRUE,4,What is your age range?,36-50,3,What is the highest level of school you have completed or the highest degree you have received?,"Some college (some community college, associateâs degree)",2,"Last year what was your total family income from all sources, before taxes?","40,000 to less than 50,000",4,"In general, would you describe your political views as",Very conservative,0,"In politics today, do you consider yourself a",Democrat,1,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,113.81,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,7.92,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,5,3.07,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,20,4.43,1,7,pants-on-fire_doc3,Saysthere is noâ COVID19 virus,Facebook User,2020-19-03,Facebook Post,0,pants-on-fire,1,FALSE,"COVID-19 Isnât Caused by Bacteriahttps://www.msn.com/en-us/news/politics/covid-19-isn-e2-80-99t-caused-by-bacteria/ar-BB14GGFuActually, COVID-19 is caused by a virus and there is no treatment for it. Full Story COVID-19 is caused by a virus that was first seen in China at the end of 2019 and has spread around the world ...There is no cure for COVID-19 and currently with 57,000 hospitalized patients in the U.S, there have been concerns about shortages of proven treatments like remdesivir. At the same time, there is ...",https://www.nbcnews.com/health/health-news/hydroxychloroquine-covid-19-scientists-say-it-s-time-stop-promoting-n1235347,4,106.86
A1IKIB9TPRCZK2,unit_65,10,4,1,8,TRUE,2,What is your age range?,50-80,4,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","30,000 to less than 40,000",3,"In general, would you describe your political views as",Liberal,3,"In politics today, do you consider yourself a",Republican,0,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,71.12,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,70.79,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10,39.02,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5,54.02,1,0,pants-on-fire_doc3,Saysthere is noâ COVID19 virus,Facebook User,2020-19-03,Facebook Post,0,pants-on-fire,4,mostly-true,"Hospitals are full of COVID-19 patients and short of staff, keeping their gates closed and hanging out signs that say: âThere is no space.â And the Bolivian government says the peak of the outbreak is not expected until Augus",https://apnews.com/eb4ca23d18aab85c40994fb373debc21,1,
A1IKIB9TPRCZK2,unit_65,10,4,1,8,TRUE,2,What is your age range?,50-80,4,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","30,000 to less than 40,000",3,"In general, would you describe your political views as",Liberal,3,"In politics today, do you consider yourself a",Republican,0,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,71.12,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,70.79,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10,39.02,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5,54.02,1,1,mostly-true_doc7,Three Chinese nationals were apprehended trying to cross our Southern border illegally Each had flulike symptoms Border Patrol quickly quarantined them and assessed any threat of coronavirus,Charlie Kirk,2020-24-02,Tweet,4,mostly-true,4,mostly-true,Three Chinese nationals were apprehended trying to cross our Southern border illegally Each had flu-like symptoms Border patrol quickly quarantined them and assessed any threat of Coronavirus Our weak border is a health risk Close the borderâBuild. The. Wall,https://creativedestructionmedia.com/analysis/2020/02/26/the-fear-virus-3-chinese-caught-at-mexico-border-with-flu-quarantines-in-ny-korean-cult-spreads-covid-19/,1,183.3
A1IKIB9TPRCZK2,unit_65,10,4,1,8,TRUE,2,What is your age range?,50-80,4,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","30,000 to less than 40,000",3,"In general, would you describe your political views as",Liberal,3,"In politics today, do you consider yourself a",Republican,0,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,71.12,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,70.79,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10,39.02,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5,54.02,1,2,half-true_doc7,Says of President Donald Trumpâs actions on the coronavirusNo 1 he fired the pandemic team two years ago No 2 hes been defunding the Centers for Disease Controlâ,Michael Bloomberg,2020-26-02,CNN Town Hall,3,half-true,2,mostly-false,"As the COVID-19 disease caused by the new coronavirus has spread around the world, a number of politicians, news organizations and public figures have made the false claim that the Trump administration cut the Centers for Disease Control and Preventionâs anti-pandemic work in over 40 countries to just 10. The CDC told us thatâs not true",https://legalinsurrection.com/2020/03/media-hoaxes-no-trump-did-not-disband-wh-pandemic-office-cut-cdc-work-from-49-to-10-countries-or-refuse-who-testing-kits/,1,175.91
A1IKIB9TPRCZK2,unit_65,10,4,1,8,TRUE,2,What is your age range?,50-80,4,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","30,000 to less than 40,000",3,"In general, would you describe your political views as",Liberal,3,"In politics today, do you consider yourself a",Republican,0,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,71.12,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,70.79,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10,39.02,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5,54.02,1,3,HIGH,Yes We can,Barack Obama,1/8/2008,Facebook Post,5,TRUE,4,mostly-true,Yes we can. It was the call of workers who organized; women who reached for the ballots; a President who chose the moon as our new frontier; and a King who took us to the mountaintop and pointed,https://www.youtube.com/watch?v=jjXyqcx-mYY,1,121.79
A1IKIB9TPRCZK2,unit_65,10,4,1,8,TRUE,2,What is your age range?,50-80,4,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","30,000 to less than 40,000",3,"In general, would you describe your political views as",Liberal,3,"In politics today, do you consider yourself a",Republican,0,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,71.12,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,70.79,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10,39.02,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5,54.02,1,4,false_doc9,Mass vaccination for COVID19 in Senegal was started yesterday 48 and the first 7 CHILDREN who received it DIED on the spotâ,Facebook Post,10/4/2020,Facebook Posts,1,FALSE,3,half-true,Mass vaccination for COVID-19 in Senegal (West Africa) was started yesterday (4/8) and the first 7 children who received it died on the spot,https://www.facebook.com/groups/CoronaPandemic/,2,132.5
A1IKIB9TPRCZK2,unit_65,10,4,1,8,TRUE,2,What is your age range?,50-80,4,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","30,000 to less than 40,000",3,"In general, would you describe your political views as",Liberal,3,"In politics today, do you consider yourself a",Republican,0,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,71.12,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,70.79,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10,39.02,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5,54.02,1,5,mostly-false_doc4,Italy has decided not to treat their elderly for this virus,Facebook Post,2020-14-03,Facebook Posts,2,mostly-false,4,mostly-true,"As Italy grappled with the spread of COVID-19, American Facebook users took that as their opportunity to insult a national health service. âItaly has decided NOT to treat their elderly for this virus",https://www.truthorfiction.com/italy-coronavirus-elderly-nationalized-healthcare/,2,94.36
A1IKIB9TPRCZK2,unit_65,10,4,1,8,TRUE,2,What is your age range?,50-80,4,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","30,000 to less than 40,000",3,"In general, would you describe your political views as",Liberal,3,"In politics today, do you consider yourself a",Republican,0,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,71.12,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,70.79,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10,39.02,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5,54.02,1,6,LOW,Injecting Bleach Could Be a Cure for COVID19,Donald Trump,4/23/2020,Press Conference,0,pants-on-fire,2,mostly-false,Trump said 'it could be interesting' to see if injected bleach could cure Covid-19 US medical experts have come out in force to slam the idea as 'dangerous' Presidential hopeful Joe Biden,https://www.dailymail.co.uk/news/article-8252993/Experts-slam-Trump-suggesting-injecting-bleach-cure-Covid-19.html,2,100
A1IKIB9TPRCZK2,unit_65,10,4,1,8,TRUE,2,What is your age range?,50-80,4,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","30,000 to less than 40,000",3,"In general, would you describe your political views as",Liberal,3,"In politics today, do you consider yourself a",Republican,0,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,71.12,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,70.79,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10,39.02,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5,54.02,1,7,true_doc3,No city in the state can quarantine itself without state approval,Andrew Cuomo,2020-17-03,News Conference,5,TRUE,3,half-true,No city in the state can quarantine itself without state approval. And I have no interest whatsoever and no plan whatsoever to quarantine any city.â De Blasio also used his press conference Tuesday,https://localnews8.com/news/politics/2020/03/17/cuomo-says-nyc-quarantine-is-not-being-considered/,2,91.7
